pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102
DS11	0.0215021558689	-0.0101891274138	0.0356172283487	-0.0168533322111	-0.184758197549	0.0342107067788	-0.0420195338161	0.0380100528237	-0.0406064977956	0.0360749765906	-0.0147402323147	-0.00134165508908	0.0482791440352	0.0103583304792	0.0228038400172	0.0127756390604	-0.023836461885	-0.100051313944	0.0975361650135	-0.0236218078782	0.0665325266618	-0.0732699546938	0.0270138109425	-0.020855292955	0.00143475926032	-0.00177096356079	-0.0417473537311	-0.022840675301	-0.00937616189074	-0.00692082303792	-0.0210181958243	1.71064607341e-05	-0.0491669390671	-0.000486221977705	0.0254225821223	0.0179352172963	-0.0403166741095	0.0327561987564	-0.035953179975	-0.0237985280839	-0.0415431062662	0.0233833555147	0.0277374220621	0.00320919666642	0.0017012361737	-0.0321285006902	0.0118454532874	-0.0217972501365	0.0412190686833	-0.0101797592286	-0.00515664808578	0.0177169227393	-0.00734678018881	0.0415720623446	0.0274519840724	-0.0125675988941	-0.0105315702357	-0.00384480958967	-0.014260281199	-0.00955905370627	-0.0160638628547	0.0327374901233	0.0107715713366	0.00682659419731	0.0143710229668	0.0140021834894	-0.0199743908757	0.00769758460762	-0.000644631087291	-0.0115936812614	0.0422057379486	0.0189839604434	-0.0163336976708	0.00832169727012	0.00542710873133	-0.0225088634769	0.00384595915494	-0.00678275934751	0.0203271317397	0.0100003860039	-0.00419562837664	0.00714453113139	0.0117126715567	0.00472449108821	0.00582895261309	-0.0109148590263	-0.0138945720824	0.00206155138221	-0.0154196150315	-0.00150677594303	0.00477285834319	0.011243787127	-0.00480880868882	0.00135167922223	-0.0107734454664	0.00520240937052	-0.00471127927599	0.0072914446628	-0.0078603832012	-0.00140428707689	-7.8170407648e-05	-5.7277735404e-09
DS12	-0.176205821564	-0.149785357689	-0.0479595387166	0.0463338573797	-0.220460072384	0.0727693685675	0.0261237640296	0.0227815711298	0.0129785336225	0.0298223231805	-0.0656039477409	-0.0122362528191	-0.0379297934876	-0.00317750824651	-0.00689016193775	0.0311483897533	0.00542513787414	0.0153610213313	-0.00413113318876	0.029041188973	-0.00822334522099	0.0348834508744	-0.0992116141266	0.0156038963719	-0.0220687482822	0.0126329079823	0.0432127308591	-0.0498595006146	-0.000776437759033	0.0195579721593	-0.0133912834149	0.026618233571	0.0304171875235	-0.00867664258126	-0.0110482770651	0.0155455573467	0.0429582737713	-0.0360191302685	-0.0589548265031	0.0415297364638	-0.00207947202074	0.0276428154397	-0.044470994519	-0.0455161941976	0.0394574689125	-0.0203770611309	0.0186794053629	0.0364530183252	-0.0349990862573	0.0493103186716	-0.0506489342427	0.0315008749532	-0.0369531498134	-0.0159423124041	0.0245460222954	0.00365009251455	0.0163109740198	-0.0030793333951	-0.0221808012421	0.0606787502809	-0.00930397742927	0.00090269948704	0.0116869464776	0.0167675345864	-0.0269003064595	0.00753864693756	-0.0110981839644	0.0126213489514	-0.0303163492655	0.00250402753258	0.0136341586765	0.0271626102658	0.000437077349283	0.0168841724609	0.008618958716	0.0187409165693	-0.0091612780551	-0.00578040010618	-0.00453961994945	0.00714104654141	-0.00015410209684	-0.00939040193422	0.00787578801131	0.00198742804547	-0.000898435794674	0.0017098740359	0.00415218043673	0.00216902050515	-0.00910885064343	-0.00327791402574	-0.00344058310178	-0.0078224046867	-0.000204676122371	0.00480438218973	-0.00146527580412	0.00474672920327	-0.00104067621926	0.000306891486245	0.0023944808253	0.000409125959185	-0.0009885599764	-5.7277735404e-09
DS15	-0.0406321876453	0.146540775574	0.0315762984186	0.247794901481	0.0467847602461	0.0967263267421	-0.181285272617	0.0499247727372	-5.81040432583e-07	-0.00420610985039	0.056095333907	-0.0795064210631	0.00589346324543	-0.0217015684328	-0.0258700982857	0.038540673797	0.0122265994596	-0.00193432456877	0.0326648074416	0.0244740110935	-0.0655819011169	0.0332500492657	0.00334567245325	0.0229940700533	0.0262383275325	-0.0308444430821	-0.0270765619625	-0.0333400570071	0.00971935253923	-0.00381516587483	-0.0157786705518	-0.00312263699979	-0.00420833591226	-0.0344350294656	0.0156789748321	-0.01716296534	0.02094352696	-0.00110319465279	-0.0174611743358	0.0145562988167	-0.0101915995831	-2.23106165981e-05	-0.0128223547606	0.00113696411744	-0.00296859217749	0.014810305064	-0.0186766876964	0.00969291143298	0.0141533872166	-0.023298151009	-0.021560153189	-0.0225939946679	-0.028849684318	-0.0122051084859	-0.0173988429157	-0.0112505782916	-0.0119430118712	-0.0186946911125	-0.000563266086215	-0.00531302310588	-0.0161335297305	-0.0113702831078	0.0109106249717	0.027498384502	0.00358786652466	-0.0160527289932	-0.013453721762	0.000704350215724	-0.0190721397527	-0.00946316379394	0.00637740044327	0.00702946975203	-0.00853112339086	0.00420583712752	0.0220803629407	-0.00852496750934	0.00756183558126	0.0153736323993	0.00982385337431	0.00593928438744	-0.019748923433	0.0101763395489	0.00161505418723	-0.0337849480842	-0.00225989952003	0.027624617301	-0.00192861234821	0.00593951740736	0.0152159710574	3.28613374116e-05	0.0155052869787	0.0198098815327	0.0174787444387	-0.000356749198048	0.000637091577726	0.00122283735774	0.00635069610991	-0.00240448126062	0.00125579276181	0.00231755442445	0.000456091175091	-5.72777354041e-09
DS16	-0.00959515993323	0.0790463688655	0.134507964827	-0.0901935792715	-0.0177552673895	0.0278278997491	-0.0396065477569	-0.0418208079712	0.0652392881263	-0.0108879339147	-0.0189465584659	0.0528076838192	0.0238431982517	0.0419512273759	-0.0217799096439	0.0907566931185	-0.0196624545293	-0.0667231426718	-0.00060513159232	0.00892557647918	0.0121842959939	0.0261755637052	0.0270626937292	0.126975732472	0.0167433881394	-0.0514336944185	-0.0386384690341	-0.0182015260342	-0.0571198205873	0.0440758982626	0.0379795134631	-0.020381084346	0.0168144877125	0.0100614709376	-0.0215346013062	-0.07174126217	-0.0294072107772	-0.0641531784014	-0.00547112485303	0.0545570076412	-0.0324447137161	0.0362865517882	0.00343100304773	0.0329899864529	0.0054613226028	-0.00697852119313	-0.00807614216206	-0.0431235307504	-0.0191023257645	0.00857500856959	-0.0381909056093	0.0195614731361	0.0256289827728	-0.0259849175141	-0.0124689285881	-0.0140768454872	0.0120054765422	-0.018244962042	-0.0147280504015	-0.0268381206586	0.0136186400135	-0.0170418222535	-0.0017972944926	-0.0339418190836	-0.0212351171081	0.00170789156774	0.0114420156423	-0.0120218723153	0.0207566885121	0.0266457147318	0.0184014338069	0.00975546481929	-0.0139476394328	-0.0102748319521	-0.0126907968346	-0.00995070914974	-0.0192583118915	-0.00435371282422	-0.0175806798838	0.00219695948847	0.00595164675864	-0.00379976869139	-0.000326414580845	-0.014496501698	0.00598359708808	0.00508814276324	-0.00897469144044	-0.00296571160521	0.0121999235408	0.00331308475016	-0.00765394187284	-0.00295970831385	0.00103307176685	-0.000388266668509	0.000665010591411	0.00709205778883	-0.00574249927107	0.00644487414206	0.00184537644373	0.00012271481658	0.00107827816347	-5.7277735404e-09
DS17	0.126537242752	-0.0768600385366	-0.0449604691107	0.03238961875	0.028704702066	-0.006220127393	0.00617538653509	0.00288632132185	-0.00231353058485	0.0387278559501	0.00880203577499	-0.021089433783	0.0251363904511	0.0663481257525	-0.00792395365324	0.00203657492737	-0.0104528187018	-0.0560316316022	-0.0126238988357	0.0697361923653	-0.02749264914	0.0158851679241	-0.0241990132413	0.00841825260831	-0.0521505412366	0.0184713186451	-0.0256780117396	-0.0193271598463	-0.00742992869152	-0.0112404122861	-0.0350602955381	0.0296826338684	0.00412709321984	0.0908211659348	-0.00574530825972	-0.0138512049767	0.00840010107437	0.0229288650431	0.0557598404252	0.0366709817443	-0.00199827329178	0.0526497467119	0.0169754205075	-0.0260238177386	0.0578976169543	-0.00304452223623	-0.0200978100887	-0.00792089115773	0.0272510227345	-0.0125973628777	-0.00977636012607	0.0260041988094	0.0298001837069	-0.0106223538923	-0.0290684349404	0.0402864678684	-0.0471650821927	-0.025831088922	-0.0127193724584	-0.0501525781893	-9.98222778601e-05	-0.0260453620716	-0.0150286771879	0.0286155247406	-0.0267339103023	-0.0134472890791	-0.0235635379503	0.0185427244961	-0.00574694896101	-0.0101189320152	0.0101618849036	0.00134926368841	0.0041693685714	-0.0202310608985	-0.0194828087391	0.0106136569102	-0.00660237215363	0.00718526939985	0.0145319087876	0.00447591573769	0.00865379978034	0.00268175804938	0.00327461482382	0.0123905933348	-0.00195305823426	-0.00300856168533	0.00921499438477	0.0170518667115	-0.00857154274778	-0.0152443580819	-0.00732972459841	0.0039963961481	-0.00516965494263	0.00889241565974	0.0043105206861	-0.00642081713856	0.00738633855734	-0.00372336920667	-0.00190627434143	0.00363428168471	0.00193905184413	-5.7277735404e-09
DS18	0.113966535563	-0.0517227147879	-0.0235343514522	0.0179868050896	-0.0180157322685	-0.0288096897994	-0.0656375514401	0.0545011847218	-0.0368548830961	-0.0747291841042	-0.00375651483386	0.000578233820033	-0.0167615801564	0.0661500123925	0.0297124327306	-0.0126224586524	-0.0124395584717	-0.0425005067611	0.0335669119684	0.0562555710034	-0.0135630899533	0.00207902487333	-0.0425173146282	-0.0129741741233	-0.0151887056283	-0.0510107171405	0.0339566260832	-0.037602273371	0.0551038923031	0.0163331807127	0.02012222822	-0.0163759886439	0.00692813845834	0.000736108730243	0.0590779429567	0.0663485319515	0.0327048168066	-0.00191304058815	-0.0337424912142	0.0391208902318	-0.0311732692374	-0.0218559580823	-0.013034436361	-0.0106878228106	-0.0187388616821	-0.0259493744986	-0.0153579654604	-0.0184863618511	-0.0210422980041	-0.00463459094635	-0.00582373942934	-0.0339259900259	0.0191918128599	-0.0131600334046	-0.0472505821519	0.011827487446	0.00920101760932	0.00698738596299	-0.0354605690863	-0.0134266047087	-5.2915667972e-06	0.00308237263099	0.0368408600559	0.0197558972295	-0.0108012818743	0.0354558808428	0.00896249497161	0.018687664251	0.0231360765194	0.0152312899804	-0.0343675406105	0.00174932221923	0.0182931194435	-0.0125134394587	-0.023129214979	-0.0144706034678	0.000690332434225	-0.00481689165495	-0.00117969685096	-0.0280021755458	0.0149940284872	-0.0103680756522	-0.0124665491007	0.000578899417978	0.00133339772831	-0.00719510967635	-0.00478343711194	-0.0149420130915	0.000439918180288	-0.00174184244035	0.0222338204601	0.00227361389031	-0.0111393510866	-0.00975396858538	-0.00429628670228	0.00643196343978	0.00512080208429	-0.00113562554347	-0.00303597983926	0.000290713566186	-0.000460306750424	-5.72777354041e-09
DS19	0.100505194719	-0.0308187991842	-0.00209645313153	0.0128221722033	-0.0252820661609	-0.0211276893357	-0.024440765112	-0.0542089176729	0.0178072825795	-0.0144562241141	-0.00382949248752	-0.0371337447158	-0.0440570216529	-0.0225236633383	0.0440379235901	0.085012793099	0.0734941969489	-0.0333609396992	-0.0351806358603	-0.00470449368411	-0.0368201932748	-0.0267387657339	0.019912121555	-0.07423489495	0.0764741178871	0.00833441590962	0.00207322279725	-0.0436341614995	-0.0286520228225	0.0502827581117	0.0477729846069	0.0487054878895	-0.0571978493408	0.00447698323861	0.02466886496	-0.038452264706	-0.00150722868902	-1.52450935792e-05	-0.0357002570228	-0.0496272607115	0.00835588971028	0.0117978046768	-0.0273372872988	0.0327385916381	-0.0185214005552	-0.0100473473197	-0.00760254149241	-0.0379059470773	0.0203794291708	0.041472600141	0.0136638700023	0.0496978557227	0.022900394838	-0.00957701829595	0.0140474718505	-0.0173479246609	-0.040924251363	-0.017340467912	-0.0283724975199	0.0235593531764	-0.022073981748	0.00764540979416	0.037906844852	-0.0200208732214	0.00409226733614	0.00150535762066	0.0212482490454	0.00454442487988	-0.00474779748465	0.00336951298601	-0.00827045072908	-0.0319783647172	0.0264657941014	-0.00880363183478	-0.0238927706954	0.023982933521	-0.0038725960828	0.0241915032691	-0.00563116769534	0.0108409184501	-0.0038742090192	-0.000518826087509	-0.000774540194308	0.00846459266752	-0.00250178489855	0.00175440031905	-0.00925010674288	0.0108910296861	0.00235353951749	-0.00343464962067	0.0130449710952	-0.00364613890126	0.00531562821014	0.00605857110932	-0.00421764888957	-0.00834312776314	0.000810328073854	-0.00317926521163	0.000681292830062	-0.001383875081	-0.00236956731458	-5.7277735404e-09
DS20	0.0850464201425	-0.00101433188149	0.0534909723079	-0.0427976849331	0.00640625699383	-0.0133847963225	-0.0127398876965	0.0102293726497	-0.0139423332924	-0.0709875642286	-0.0184655863287	-0.0622371585442	-0.0700914537344	0.0129028052714	0.00426418089222	0.00088689693681	-0.000565997626086	-0.0462061605489	-0.0359566270784	0.0723770645317	0.0242459974945	-0.0071786881473	-0.0151705492829	0.0143206969479	-0.00769083651287	0.0631525506383	-0.0476622948462	0.080189250822	0.0423658133712	-0.0211112844863	-0.0163208819588	0.0112045146874	0.0196759160266	-0.0110311004989	0.0310079641661	-0.00467121082701	-0.00760089038627	0.0109653750598	0.016938812704	-0.0356125833732	-0.0424722268125	0.0341388975243	-0.0232456255937	-0.00423466285238	0.00872156823782	0.0626790839381	0.0323094328046	-0.0052697298546	0.0211112799142	-0.00666711563193	0.00692047357937	0.0447929188325	-0.0121353565968	0.0262228242255	0.0156078657689	-0.00629655372495	0.0107390815661	-0.009095710483	-0.0173628664822	-0.00120630970086	0.020421162448	0.0265294900115	0.00415003200238	-0.0136382679296	-0.0319739290518	-0.0221877696557	0.0192829392896	0.00706554457536	-0.00584514813126	0.0048462052727	-0.00570209130865	0.00279343959565	0.0311272079067	0.0161022409416	0.00929759116326	-0.0339009900469	0.000578740489952	-0.0124239909553	-0.0115015949884	-0.0197410452117	-0.0112620707188	0.0139163074124	-0.0180201360355	-0.00719179429665	0.00243189993889	-0.0061698566528	0.0035630161042	0.00151584006608	-0.00435530808315	0.000895693717132	0.00365809928322	0.00592741249657	-0.00471584144546	0.0165510589826	0.0018878191148	0.0056493477259	0.00254155501029	-0.00222305354562	0.0126247838664	-0.00236658963871	0.000825017292742	-5.72777354041e-09
DS21	0.17645247472	-0.0914641477905	-0.0624171090726	0.0669137731502	-0.00412699310328	-0.0966537365861	-0.0396060059027	-0.0441819599897	-0.00953071473123	-0.097208193626	-0.0940702378754	-0.0131301929591	0.0345088857949	0.0209476371124	-0.043670250938	-0.0282448911529	-0.0116929576862	0.0620606550715	0.0213872107256	0.021212720424	0.004978805999	-0.0381504647124	0.0144186623138	0.0102508230018	0.0256357855478	0.0366734945024	-0.0243840270748	0.0202843450124	-0.048812662527	-0.0117810941018	0.00574384498694	0.0353059760286	0.0159693213461	0.0141868798751	-0.0281673095283	-0.0244855372971	0.0245424573964	0.0129391076743	-0.0534207261647	-0.0145062100025	-0.053171151588	-0.00603224231447	0.00390519680881	-0.0367385021006	0.00731040081588	-0.0253147520142	0.0387725328992	-0.0202359112661	-0.0322555023491	-0.00165846880909	-0.0144182272896	0.00974305097234	0.034352866067	0.000915985358817	0.0177876230661	0.000251036267519	-0.0176726253807	0.0375878857914	0.0034254270042	-0.0161095203266	0.0119791105345	-0.00107767712696	-0.00502906966374	0.0147045986513	0.0327964034031	-0.0162714334696	0.000777225586714	-0.0236988530031	-0.0180483945431	0.00311352341631	-0.0157809064302	0.0187717269971	-0.0113604386427	-0.0101567941608	0.0141709641534	-0.000739612667681	-0.0165070208741	0.0112361913723	-0.0183487108011	0.0121875246415	-0.0114977307069	0.000456771605965	-0.0171717172975	-0.00449561609457	-0.0132492628484	-0.00258165315145	0.000199749648169	0.0190532338283	-0.00867062118648	0.013540036378	0.00978388554848	-0.00223109568023	-0.00925072044594	-0.0209927752721	0.0087695263859	-0.00445718952334	0.00734453757295	0.00587500926875	0.000508688262146	-0.00133313428597	0.00451689622955	-5.72777354041e-09
DS22	0.108075581834	0.00909565021812	0.0437011383191	-0.035364073544	0.0261728650452	-0.0320617230355	-0.00283433471151	0.0673268880059	-0.0341062680423	0.0886575509733	0.00244695631248	-0.0619508131673	-0.000356373880642	-0.00318076129585	-0.0281980652409	-0.0532833895344	0.0237580990285	0.0369370300746	0.00789350240654	0.0457673573923	-0.020910167078	0.0347749154043	0.0446208866845	-0.00736779558996	-0.0652417381613	0.0220419986574	0.0283990641146	-0.0648298725476	-0.0125988562641	-0.00905472015853	0.0330145975056	0.0097718064423	-0.0302752825632	0.0199954711771	0.00999237301203	-0.0513210770916	-0.0262470148918	0.0682660708045	-0.00945725046572	-0.00917948686561	0.0082702615269	-0.0149272757307	-0.0297374761714	-0.00255908370537	0.00599650213955	0.0089396101576	0.0162944255178	-0.00380011054736	-0.00764287740583	0.0037685848587	0.00439566388893	-0.0104697063288	-0.0293247356479	-0.0217758052439	-0.00487331413832	-0.0592799074054	0.00794575842928	0.0195315169268	-0.0234871036568	-0.0269881352891	0.0168085169232	-0.00745955486056	-0.0333309317435	-0.00366478968228	-0.00512982622767	0.0119358737949	-0.0022966609815	0.00177852500469	-0.0114703067274	0.00898992539349	-0.0068143281978	0.0169974753223	0.0125387463316	0.000602524229352	-0.00768007002197	0.0165211430619	-0.0194145737451	-0.0207176444649	-0.0159759370645	-0.00275958988584	-0.0122482143548	0.00463941211081	0.0200498591008	0.00904257709718	0.0288372059093	-0.0123761512327	-0.00100228087021	0.00156653776427	0.00324386860475	0.00482994008249	0.000485384424483	0.018078564765	0.00164174252192	-0.00936098247796	0.0131502959695	0.00131778939916	-0.00123709425989	-0.00169221726454	-0.000260027769017	-0.00398862310928	-0.00772566092623	-5.7277735404e-09
DS24	0.0784718021032	-0.0774918306388	-0.0179678577962	0.0286956566128	-0.122729685521	0.0217300462942	-0.0100011054392	-0.0167835654047	-0.0325824510354	0.110554672349	0.00203649229936	0.0263216850695	0.0859409252412	-0.0411205338167	-0.0216317431576	-0.105938648152	0.0122959288129	-0.033731114604	0.0091514004943	-0.0596192678725	0.0582722337658	-0.0286360832399	0.0511162126641	-0.0099556701246	0.0254411005569	-0.00189296404442	0.00255198394768	-0.00542219608775	-0.00954959447566	0.0463857307709	-0.0525831630843	-0.0405429406403	0.023462816305	-0.00135656868536	0.061434952825	0.0385858157318	0.00222176616717	0.00110607530302	0.0202179670212	-0.0407194923262	0.00933605987668	0.0144263338531	-0.0628886801093	-0.000584107093082	-0.00427130244977	0.0457103735833	0.00442268339884	0.0157347531983	0.00925252652313	0.00468425045606	-0.00172600253669	0.0368706505005	-0.00729199859716	-0.0622439402581	-0.0295105960964	0.0411837953224	-0.00741431466045	-0.0139349381138	-0.00697858711908	0.0276217889351	0.0177939489338	0.0235118531724	-0.0196459683307	-0.00823379891625	-0.0216829033934	-0.0204771203969	-0.026151116508	-0.0336635521709	0.00380163864954	0.0270462613556	-0.00495884582655	-0.0161011696313	-0.0228662487852	-0.0127231672223	-0.0195547736431	-0.00772393145516	-0.0176353310263	-0.00580689888667	0.01494481615	0.00334431411172	-0.0111577831103	-0.00407584394018	-0.00559430838544	-0.00746938116197	0.00710356716201	-0.00227117633807	0.0076057828895	-0.00588511387203	0.00857964848835	0.00658054850391	0.00665054230564	-0.00339600800538	0.00316000863618	-0.0112333774339	-0.000934294177868	-0.00433754851101	0.00305543691455	-0.000892255020429	0.000571050285719	-0.00179010138056	0.00205638426751	-5.7277735404e-09
DS25	-0.185990905834	-0.126813532862	-0.0250941985057	0.0278456521414	-0.2109728384	0.0784649222444	0.0430090079597	0.00779995790559	0.0182332079927	0.0319328276812	-0.0813536177219	-0.000880412710654	-0.0340251804724	-0.0407744077338	0.00621156791296	0.0289974466188	0.00158361340578	0.0366694946894	-0.0276697025295	0.0234579533058	-0.0297724398308	0.0266379586808	-0.0392759181094	0.0301404109972	-0.0287739596314	0.0349501915068	0.0936851761963	-0.00801520622138	-0.0139607366272	0.0298770521736	-0.0188457210245	0.0236916275535	-0.0133050825717	-0.0210424956861	-0.0170265426545	-0.00885126629894	-0.0238548756957	-0.0671450504021	0.0265225095854	-0.07768159267	-0.0709823066656	-0.0781689756282	-0.0190469613065	0.0431525434221	-0.00432488127489	-0.0133425523453	-0.0316023995392	-0.0498387404471	0.0337707646199	0.0123074202136	0.00714262174217	0.0139627915193	-0.0167273814318	0.0163374529666	0.00221234977224	0.00917036131414	0.0310515542172	-0.017933907397	0.0256143960134	-0.0506459116165	0.0281442029031	0.00157338904688	-0.0358651298352	0.0187091321094	0.0195479968446	0.00316815139442	-0.00415349257261	0.0174676324241	0.00162194588917	-0.00807670896863	-0.00875161811675	-0.00322328729242	0.00668861222582	-0.0139951739617	0.00478617693969	0.0053499610145	-0.000965140931549	0.000882571344672	0.0197634884061	-0.0168608832024	-5.27801968697e-05	0.00696815154383	-0.00244240118428	-0.00213510240142	0.000211967074393	0.0028355691756	-0.00383001454748	0.00177956081494	0.00836748442966	-0.00332908286678	0.00221107302917	-0.00140551798277	-0.00144972720016	-0.00348292958109	0.00171711869168	-0.00126973104197	-0.000545271994656	-0.00111230730328	-0.000101634223211	0.00079834530353	0.00266460008515	-5.7277735404e-09
DS26	0.13051012097	-0.0414303445254	-0.0185168966978	0.0384000736601	-0.00115074507122	-0.0210130758724	-0.0916997307655	0.0884773046966	-0.0011474710291	0.0351231526131	0.0760107264483	0.00371944405997	-0.0112526973597	0.019161860072	0.00560246628065	0.0361511890724	0.00169110233174	0.0480286644212	0.032622132799	0.00968370950339	-0.0374511737946	0.0687129825304	0.0192339830929	0.0110353051756	-0.00417906536042	-0.0394583680788	-0.00841922541557	-0.0150141217229	0.0145333809656	-0.0309520281085	-0.039495528455	0.0254404454685	-0.0207572291172	0.0318398999084	0.0121673054447	-0.0520100790899	-0.00846315454057	-0.00746076828361	-0.0235017371119	-0.00486852787829	-0.0163396413392	-0.0122517067951	0.0278217920966	0.00768888481327	-0.0148532822637	0.0014380877784	-0.0197294200535	0.0238261684319	-0.00430972855285	-0.0104372444087	-0.00537446948486	0.0045297992541	0.039260821127	-0.00087868097184	0.017431188515	0.0336131952101	0.0195214987378	0.0127254727054	0.0100799828732	-0.000901963020857	0.0146817097441	0.057369771125	-0.01401582755	0.0188786588889	0.0087636712722	-0.0325788504618	0.0158695646893	-0.031338159787	-0.0222007162919	0.0209326282017	0.00724029652971	-0.0222866998352	0.0219120435892	0.0273906638867	-0.00951098852737	0.0314975938922	-0.00248826439878	0.00135293857742	0.0115393319723	-0.00454679383115	0.00767638174837	-0.0165610586537	-0.00334077724724	0.00998440255535	-0.0129055847916	-0.00883142275209	0.0014743294993	-0.0264446760708	0.00197238358998	0.00197628738796	-0.0114480140752	0.00734279114006	0.00229474740908	0.00705389783168	-0.00630275823764	0.00496464215226	0.00703495860308	0.0112733868393	0.000431168548855	-0.00259885642717	0.000140879432174	-5.72777354041e-09
DS27	-0.477891563477	-0.177118969252	-0.028110972213	-0.00251973783793	-0.0689692405386	-0.150534156853	-0.0395251092461	-0.0327194779333	-0.0278081293388	-0.00197499206697	0.0137490419864	0.000877113218837	0.0271173640103	-0.0598238363356	-0.0302301490252	0.0243128632405	0.00357629541	0.0111942908111	0.0103949615489	0.0209616234317	0.0291665521579	0.00541733203195	-0.028278778863	0.0136259214394	-0.0195511019504	0.014590932299	0.0331255764742	-0.0218177839139	0.0736856859667	-0.0137260639556	0.0117122460922	0.00468954833762	-0.0272076501982	0.0132364764368	-0.0625016837853	-0.0339103348328	0.0271719360703	-0.0337621285698	-0.0346739288315	-0.0463816088931	0.0675669004475	0.0899398545622	-0.0457805914372	-0.0369009150497	-0.0800501528219	0.0111914487725	-0.0114117749389	-0.00305999592486	0.0227015900936	-0.0712965081668	0.0231878482709	-0.0371081374087	0.0648272472893	-0.00126742736364	-0.013486489519	-0.00186308184469	-0.00349626125014	0.0034733204337	-0.00557897914407	-0.00552713786007	0.0179631174469	0.0165443841618	-0.00136452389816	-0.00668641205139	-0.00320512997595	-0.00472546271274	9.1183838974e-05	0.00887308488558	-0.00315032141605	-0.00356866764	0.00988744076657	0.016990243918	-0.0083278455093	-0.00767974973671	-0.000972280337659	-0.00596005878763	-0.00263735314007	-0.00779144886473	-0.000986678279012	-0.00537941430633	0.00509665651693	0.00373234610754	0.0032313450553	0.000308892371394	-0.00162767694526	0.00422962006575	-0.0117811355676	0.00026074533883	-0.00138246394383	0.00190505579903	0.000108507672002	-0.000950417137137	0.00379514025783	-0.000436000533771	-0.00013010535585	-0.00233452518342	-0.00207190320272	-0.001773484672	0.00170030610856	0.00123511986671	-0.000332507289126	-5.7277735404e-09
DS28	0.0713898365395	-0.012468303224	0.0105469870432	-0.0299709331757	-0.0337136955414	-0.0122855536453	-0.100512584451	-0.0185354638403	-0.0498849493251	-0.049733058658	-0.0403279975877	0.0105208617639	-0.0180819591937	0.0815650570293	-0.0351671896447	0.030226882144	-0.0432046178249	-0.083853794285	0.00221122504604	0.1208615419	-0.069222512028	-0.0192726539011	0.0173154715195	-0.0062214384138	-0.0685519464017	0.0433956728577	0.0344142680719	-0.0599172965746	-0.0544671425553	0.00323304167083	-0.0498881309989	-0.00524589733146	0.0378810588301	0.0236456266653	-0.0601699582663	0.0711734397495	-0.064570512822	0.0108108424767	0.0287977024354	-0.0444315798223	0.0331339447611	0.0391713569765	0.0474185052191	0.0286845915363	-0.0225157987952	-0.00301121444954	0.0251496188604	0.0514257034133	0.00759951069741	0.0199258319827	-0.000392082107067	0.00708735835802	-0.00895517865255	0.0123091942843	-0.0225067351828	0.00508179751767	-0.00715818047842	-0.0195039613866	0.0283256533073	0.0316686812313	0.0218731130057	0.00865573995426	0.000506513566018	-0.00141524115119	0.019812574348	0.0043955110801	0.0323482529721	-0.00631028721694	0.00716648493786	0.0138886267324	-0.0136410753994	-0.0193806115916	-0.024036964456	0.00343937090313	0.024034224834	0.00732690513545	0.0048327701586	0.00400312937307	-0.0119051498719	0.00807583607806	0.00655044344232	-0.00689651633028	-0.00474154081676	-0.00686180668151	0.00955821367656	0.00544149163024	-0.0097892856639	-0.00479606174343	0.00284395353752	-0.00656023832486	0.00260255810924	-0.00203882788588	-0.000232913723371	-0.00566391925072	-0.000318423347836	-0.00131658383303	0.000551779438454	-0.000703216130523	-0.000148467060528	-0.000254002587641	-0.00329404282938	-5.7277735404e-09
